id,entity_type,name,description,official_url,repository_url,manufacturer,robot_type,physical_form,capabilities,payload,mobility,weight,operating_system,open_source,commercial_status,source_name,source_url,website_status,logo_status,quality_score,updated_at
robot:rlnav/imagesynthunity,robot,ImageSynthUnity,Urban environment simulation in Unity3d. A model of sidewalk mobile robot is added with ROS integration. A synthetic data collection pipeline is available. Dynamic objects motion is provided with the help of NavMesh.,,https://github.com/rlnav/imagesynthunity,rlnav,Mobile Robot (AMR),Wheeled Mobile,"bipedal_locomotion, autonomous_navigation",,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:mrithip/mob_bot,robot,mob_bot,"A ROS2 mobile robot package with autonomous navigation, SLAM mapping, and multi-sensor support for simulation and real-world deployment.",,https://github.com/mrithip/mob_bot,mrithip,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:tku-iarc/wrs2020,robot,wrs2020,This is a project of TKU ICLab TIMDA Team for WRS 2020.,http://iarc.tku.edu.tw,https://github.com/tku-iarc/wrs2020,tku-iarc,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:rt-net/raspicat_sim,robot,raspicat_sim,ROS package suite for Raspberry Pi Cat Simulator,,https://github.com/rt-net/raspicat_sim,rt-net,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:wang-bo-xuan/wangbx_robot,robot,wangbx_robot,a mobile_robot on gazebo/ROS with own mapping and location algorithm,,https://github.com/wang-bo-xuan/wangbx_robot,Wang-Bo-xuan,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:regraguiahmed/dgvit-depth-goal-guided-vision-transformer,robot,DGViT-Depth-Goal-Guided-Vision-Transformer,A novel model that demonstrates robust and stable navigation in static environments,,https://github.com/regraguiahmed/dgvit-depth-goal-guided-vision-transformer,REGRAGUIahmed,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:phamduyaaaa/qr-dqn-robot-simulation-assets,robot,qr-dqn-robot-simulation-assets,SDF maps and URDF models for QR-DQN mobile robot path planning,https://doi.org/10.1016/j.mex.2025.103554,https://github.com/phamduyaaaa/qr-dqn-robot-simulation-assets,phamduyaaaa,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:migit/o_range,robot,O_Range,"O_range is built to explore control theory and IoT on a budget. Initially, manual PID tuning via sliders was effective but time-consuming. The real breakthrough was AI-based tuning: I modeled the robot as an inverted pendulum in Python, using SciPy's Differential Evolution to find optimal PID vals.",https://hackster.io/mikroller/self-balancing-mobile-robot-pid-control-using-ai-6933bd,https://github.com/migit/o_range,migit,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:kjungmo/se-mppi-nav2,robot,se-mppi-nav2,"Nav2-native MPPI local controller for ROS 2 Jazzy: online local-minima detection-and-escape + a dynamic-obstacle CBF safety filter, coordinated so escape maneuvers stay certified-safe. Ships the preprint, a 1,200-trial randomized 2D benchmark with raw artifacts, and a Gazebo U-trap testbed.",,https://github.com/kjungmo/se-mppi-nav2,kjungmo,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:hijimasa/bilateral_arc_clearance_controller,robot,bilateral_arc_clearance_controller,"Adaptive-clearance local controller for ROS 2 Nav2, balancing obstacle clearance with narrow-passage traversal.",,https://github.com/hijimasa/bilateral_arc_clearance_controller,hijimasa,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:khush3/pose_estimation_odom,robot,pose_estimation_odom,This is a ROS package for a mobile robot using three nodes for pose and orientation estimation using odometry.,http://ivlabs.in/mobile-robot.html,https://github.com/khush3/pose_estimation_odom,khush3,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:legalaspro/fastbot_ros2,robot,fastbot_ros2,"ROS 2 stack for the FastBot differential drive robot: real hardware control, LiDAR/camera integration, Gazebo simulation, Nav2 navigation, and RViz visualization. Inspired by The Construct.",,https://github.com/legalaspro/fastbot_ros2,legalaspro,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:moiro-kairos/moiro_ws,robot,moiro_ws,ROS2 Project for Target Person Photographic Robot,,https://github.com/moiro-kairos/moiro_ws,MOIRO-KAIROS,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:phamhoai366/project,robot,project,"Differential mobile, Robot 2 bánh vi sai,  mobile_robot",,https://github.com/phamhoai366/project,phamhoai366,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:sceneeeee/ros2-fishbot,robot,ros2-fishbot,"ROS 2 Humble FishBot workspace with URDF/Xacro, Gazebo, ros2_control, Nav2, Python navigation demos, and autopatrol examples.",,https://github.com/sceneeeee/ros2-fishbot,sceneeeee,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:wang-bo-xuan/anno_robot,robot,anno_robot,a moveit/Slam mobile-robot on Gazebo/ROS,,https://github.com/wang-bo-xuan/anno_robot,Wang-Bo-xuan,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:mohanapavan/vlm-robot-navigation-isaac-sim-ros2,robot,vlm-robot-navigation-isaac-sim-ros2,Language-guided semantic robot navigation in NVIDIA Isaac Sim (ROS 2): SLAM + Nav2 + GroundingDINO scene graph + a Qwen2.5-VL robot brain that turns natural-language commands into navigation goals.,,https://github.com/mohanapavan/vlm-robot-navigation-isaac-sim-ros2,mohanapavan,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:skunal3318/autonomous-edge-avoiding-robot,robot,Autonomous-Edge-Avoiding-Robot,"Autonomous differential-drive robot that explores a platform and avoids driving off edges, using LIDAR + IR cliff-sensor fusion, a layered EXPLORE/AVOID/RECOVER behavior stack, and spatial hazard memory. Simulated in ROS 2 Jazzy + Gazebo Sim 8.",,https://github.com/skunal3318/autonomous-edge-avoiding-robot,skunal3318,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:hevrosy/mower_robot,robot,Mower_robot,"ROS 2 autonomous tracked mower robot platform with differential drive, LiDAR, IMU, encoder feedback, Nav2/SLAM configuration and embedded motor-control integration.",,https://github.com/hevrosy/mower_robot,hevrosy,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:kvnptl/safety_detector_robot,robot,safety_detector_robot,Obstacle detection (custom) robot using 2D Lidar sensor (Hokuyo). Robot stops moving once obstacle detected within its safety boundry.,,https://github.com/kvnptl/safety_detector_robot,kvnptl,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:xinlei-robotics/mininav,robot,MiniNav,"Indoor mobile robot localization and navigation system. C++23, Eigen, ROS 2, Raspberry Pi.",,https://github.com/xinlei-robotics/mininav,xinlei-robotics,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Amobile-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:yahboomtechnology/microros-car-pi5,robot,MicroROS-Car-Pi5,Raspberry Pi 5 ROS2 Robot Car(ROS2-HUMBLE + Python3),https://category.yahboom.net/products/microros-pi5,https://github.com/yahboomtechnology/microros-car-pi5,YahboomTechnology,Physical Robot Platform,Robotic System,,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aros-robot+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:yahboomtechnology/rosmaster-r2,robot,ROSMASTER-R2,ROSMASTER R2 ROS Robot with Ackermann structure for Jetson NANO 4GB/Orin NX SUPER/Orin NANO SUPER/RaspberryPi 5,https://category.yahboom.net/products/rosmaster-r2,https://github.com/yahboomtechnology/rosmaster-r2,YahboomTechnology,Physical Robot Platform,Robotic System,,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aros-robot+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:yahboomtechnology/rplidar_slamtec,robot,RPLIDAR_SLAMTEC,Slamtec RPLIDAR Lidar SLAM A1 A2 S3 S1 S2 S2L MapperM2 support Mapping navigation for ROS robot,https://category.yahboom.net/products/rplidar_slamtec,https://github.com/yahboomtechnology/rplidar_slamtec,YahboomTechnology,Physical Robot Platform,Robotic System,autonomous_navigation,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aros-robot+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:markusk/minibot,robot,minibot,My little Raspberry Pi and ROS robot - with Python.,https://direcs.de,https://github.com/markusk/minibot,markusk,Physical Robot Platform,Robotic System,,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aros-robot+stars%3A%3E1,ACCESSIBLE_UNVERIFIED,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:shiveshkhaitan/ros-steering,robot,ros-steering,An Android controller for ROS robot,,https://github.com/shiveshkhaitan/ros-steering,shiveshkhaitan,Physical Robot Platform,Robotic System,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=topic%3Aros-robot+stars%3A%3E1,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:yanjieze/gmr,robot,GMR,[ICRA 2026] GMR: General Motion Retargeting. Retarget human motions into diverse humanoid robots in real time on CPU. Retargeter for TWIST.,,https://github.com/yanjieze/gmr,YanjieZe,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22humanoid+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:roboparty/roboto_origin,robot,roboto_origin,Roboto_origin Fully Open-Source DIY Humanoid Robot/萝博头原型机全开源手搓级人形机器人,,https://github.com/roboparty/roboto_origin,Roboparty,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22humanoid+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:nvlabs/protomotions,robot,ProtoMotions,ProtoMotions is a GPU-accelerated simulation and learning framework for training physically simulated digital humans and humanoid robots.,https://nvlabs.github.io/ProtoMotions,https://github.com/nvlabs/protomotions,NVlabs,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22humanoid+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,ACCESSIBLE_UNVERIFIED,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:unitreerobotics/xr_teleoperate,robot,xr_teleoperate,This repository implements teleoperation of the Unitree humanoid robot using XR Devices.,,https://github.com/unitreerobotics/xr_teleoperate,unitreerobotics,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22humanoid+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:fan-ziqi/rl_sar,robot,rl_sar,"Simulation verification and physical deployment of robot reinforcement learning algorithms, suitable for quadruped robots, wheeled robots, and humanoid robots. ""sar"" represents ""simulation and real""",,https://github.com/fan-ziqi/rl_sar,fan-ziqi,Humanoid Robot,Bipedal Humanoid,quadrupedal_locomotion,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22humanoid+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:rohanpsingh/learninghumanoidwalking,robot,LearningHumanoidWalking,Training a humanoid robot for locomotion using Reinforcement Learning,,https://github.com/rohanpsingh/learninghumanoidwalking,rohanpsingh,Humanoid Robot,Bipedal Humanoid,bipedal_locomotion,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22humanoid+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.881025+00:00
robot:menloresearch/asimov-1,robot,asimov-1,"v1 of Asimov, an open-source humanoid robot ",https://docs.menlo.ai/asimov/1,https://github.com/menloresearch/asimov-1,menloresearch,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22humanoid+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,ACCESSIBLE_UNVERIFIED,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:poppy-project/poppy-humanoid,robot,poppy-humanoid,"Poppy Humanoid is an open-source and 3D printed humanoid robot. Optimized for research and education purposes, its modularity allows for a wide range of applications and experimentations. ",,https://github.com/poppy-project/poppy-humanoid,poppy-project,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22humanoid+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:zeroth-robotics/zeroth-bot,robot,zeroth-bot,3D-printed open-source humanoid robot platform for sim-to-real and RL,https://docs.zeroth.bot,https://github.com/zeroth-robotics/zeroth-bot,zeroth-robotics,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Commercial Product,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22humanoid+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,ACCESSIBLE_UNVERIFIED,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:therobotstudio/hopejr,robot,HOPEJr,HOPEJr_open-source_DIY_Humanoid_Robot_with_dexterous_hands,,https://github.com/therobotstudio/hopejr,TheRobotStudio,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22humanoid+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:aim-intelligence/video2robot,robot,video2robot,"End-to-end pipeline converting generative videos (Veo, Sora) to humanoid robot motions",,https://github.com/aim-intelligence/video2robot,AIM-Intelligence,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22humanoid+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
robot:nvidia/soma-retargeter,robot,soma-retargeter,SOMA BVH to humanoid robot motion retargeting library built with Newton and NVIDIA Warp,,https://github.com/nvidia/soma-retargeter,NVIDIA,Humanoid Robot,Bipedal Humanoid,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22humanoid+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.881025+00:00
